,Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
0,1,1,2,1367935200.0,,
1,2,1,2,1367935200.0,,
2,3,1,2,1367935200.0,,
3,4,2,2,1367935200.0,,
4,5,4,2,1367935200.0,,
5,6,2,3,1367935200.0,,
6,7,3,2,1367935200.0,,
7,8,3,2,1367935200.0,,
8,9,5,2,1367935200.0,,
9,10,2,2,1367935200.0,,
10,11,1,2,1367935200.0,,
11,13,8,2,1367935200.0,,
12,14,8,2,1367935200.0,,
13,15,5,2,1367935200.0,,
14,16,7,16,1367935200.0,,
15,17,2,2,1367935200.0,,
16,18,1,2,1367935200.0,,
17,19,1,2,1367935200.0,,
18,21,16,2,1367935200.0,,
19,22,16,2,1367935200.0,,
20,23,15,2,1367935200.0,,
21,24,19,2,1367935200.0,,
22,25,6,2,1367935200.0,,
23,26,18,2,1367935200.0,,
24,27,5,2,1367935200.0,,
25,29,20,2,1367935200.0,,
26,31,24,2,1367935200.0,,
27,32,24,2,1367935200.0,,
28,33,4,2,1367935200.0,,
29,34,10,2,1367935200.0,,
30,35,3,2,1367935200.0,,
31,37,21,2,1367935200.0,,
32,38,27,2,1367935200.0,,
33,39,27,2,1367935200.0,,
34,40,19,2,1367935200.0,,
35,41,26,2,1367935200.0,,
36,42,19,2,1367935200.0,,
37,43,11,3,1367935200.0,,
38,45,23,2,1367935200.0,,
39,46,17,2,1367935200.0,,
40,47,11,16,1367935200.0,,
41,49,15,2,1367935200.0,,
42,50,30,2,1367935200.0,,
43,51,30,2,1367935200.0,,
44,52,31,2,1367935200.0,,
45,53,31,16,1367935200.0,,
46,54,18,2,1367935200.0,,
47,55,33,2,1367935200.0,,
48,56,28,2,1367935200.0,,
49,57,24,3,1367935200.0,,
50,58,19,2,1367935200.0,,
51,59,19,2,1367935200.0,,
52,60,16,2,1367935200.0,,
53,61,20,2,1367935200.0,,
54,62,21,2,1367935200.0,,
55,64,34,2,1367935200.0,,
56,65,32,2,1367935200.0,,
57,66,26,2,1367935200.0,,
58,68,23,2,1367935200.0,,
59,69,23,2,1367935200.0,,
60,70,28,2,1367935200.0,,
61,71,1,2,1367935200.0,,
62,72,1,5,1367935200.0,124.0,
63,73,15,16,1367935200.0,,
64,74,24,16,1367935200.0,,
65,75,30,16,1367935200.0,,
66,76,37,16,1367935200.0,,
67,77,34,2,1367935200.0,,
68,78,16,2,1367935200.0,,
69,79,34,2,1367935200.0,,
70,80,29,2,1367935200.0,,
71,81,42,2,1367935200.0,,
72,82,29,2,1367935200.0,,
73,83,34,2,1367935200.0,,
74,84,42,2,1367935200.0,,
75,85,45,2,1367935200.0,,
76,86,8,2,1367935200.0,,
77,87,26,2,1367935200.0,,
78,88,29,2,1367935200.0,,
79,89,32,2,1367935200.0,,
80,90,39,2,1367935200.0,,
81,91,34,2,1367935200.0,,
82,92,10,2,1367935200.0,,
83,93,3,2,1367935200.0,,
84,94,26,2,1367935200.0,,
85,95,29,2,1367935200.0,,
86,96,34,2,1367935200.0,,
87,97,45,2,1367935200.0,,
88,98,40,2,1367935200.0,,
89,99,11,2,1367935200.0,,
90,100,47,2,1367935200.0,,
91,101,26,2,1367935200.0,,
92,102,32,2,1367935200.0,,
93,103,39,2,1367935200.0,,
94,104,39,2,1367935200.0,,
95,105,32,2,1367935200.0,,
96,106,47,2,1367935200.0,,
97,107,45,2,1367935200.0,,
98,108,19,2,1367935200.0,,
99,109,15,2,1367935200.0,,
100,110,15,5,1367935200.0,147.0,
101,111,42,2,1367935200.0,,
102,112,42,5,1367935200.0,147.0,
103,113,46,2,1367935200.0,,
104,114,41,2,1367935200.0,,
105,115,41,2,1367935200.0,,
106,116,2,2,1367935200.0,,
107,117,39,2,1367935200.0,,
108,118,42,2,1367935200.0,,
109,119,45,2,1367935200.0,,
110,120,47,2,1367935200.0,,
111,121,43,2,1367935200.0,,
112,124,45,2,1367935200.0,,
113,126,50,2,1367935200.0,,
114,127,42,2,1367935200.0,,
115,128,27,2,1367935200.0,,
116,129,70,2,1367935200.0,,
117,130,40,2,1367935200.0,,
118,131,25,2,1367935200.0,,
119,132,62,2,1367935200.0,,
120,135,53,2,1367935200.0,,
121,136,74,2,1367935200.0,,
122,137,16,2,1367935200.0,,
123,138,19,2,1367935200.0,,
124,139,46,2,1367935200.0,,
125,140,70,2,1367935200.0,,
126,141,62,2,1367935200.0,,
127,142,19,2,1367935200.0,,
128,143,75,2,1367935200.0,,
129,144,76,2,1367935200.0,,
130,145,23,5,1367935200.0,7.0,
131,146,72,2,1367935200.0,,
132,147,48,2,1367935200.0,,
133,148,27,2,1367935200.0,,
134,149,15,2,1367935200.0,,
135,150,30,2,1367935200.0,,
136,152,46,2,1367935200.0,,
137,153,71,2,1367935200.0,,
138,154,76,2,1367935200.0,,
139,156,19,1,1367935200.0,,
140,157,74,2,1367935200.0,,
141,158,62,2,1367935200.0,,
142,159,24,2,1367935200.0,,
143,160,35,2,1367935200.0,,
144,161,77,2,1367935200.0,,
145,162,43,2,1367935200.0,,
146,163,76,2,1367935200.0,,
147,164,46,2,1367935200.0,,
148,165,76,2,1367935200.0,,
149,166,50,2,1367935200.0,,
150,167,45,2,1367935200.0,,
151,168,52,2,1367935200.0,,
152,169,23,2,1367935200.0,,
153,170,26,2,1367935200.0,,
154,171,71,2,1367935200.0,,
155,172,40,2,1367935200.0,,
156,173,78,2,1367935200.0,,
157,174,77,2,1367935200.0,,
158,175,41,2,1367935200.0,,
159,177,34,2,1367935200.0,,
160,178,46,2,1368021600.0,,
161,179,46,5,1368021600.0,90.0,
162,180,79,2,1368021600.0,,
163,181,84,16,1368021600.0,,
164,182,11,2,1368021600.0,,
165,183,11,5,1368021600.0,176.0,
166,184,84,2,1368021600.0,,
167,185,85,3,1368021600.0,,
168,186,93,2,1368021600.0,,
169,189,92,2,1368021600.0,,
170,190,97,2,1368021600.0,,
171,191,97,2,1368021600.0,,
172,192,99,2,1368021600.0,,
173,193,94,2,1368021600.0,,
174,194,100,2,1368021600.0,,
175,195,99,2,1368021600.0,,
176,196,28,2,1368021600.0,,
177,197,38,2,1368021600.0,,
178,198,23,2,1368021600.0,,
179,199,79,2,1368021600.0,,
180,200,62,2,1368021600.0,,
181,201,88,2,1368021600.0,,
182,202,34,2,1368021600.0,,
183,203,76,2,1368021600.0,,
184,204,94,2,1368021600.0,,
185,205,101,2,1368021600.0,,
186,206,93,2,1368021600.0,,
187,207,85,2,1368021600.0,,
188,208,92,2,1368021600.0,,
189,209,92,5,1368021600.0,182.0,
190,212,62,3,1368021600.0,,
191,213,102,2,1368021600.0,,
192,214,85,2,1368021600.0,,
193,215,78,2,1368021600.0,,
194,216,97,2,1368021600.0,,
195,217,107,3,1368021600.0,,
196,218,107,2,1368021600.0,,
197,219,50,2,1368021600.0,,
198,220,40,2,1368021600.0,,
199,221,40,5,1368021600.0,195.0,
200,222,3,2,1368021600.0,,
201,223,10,2,1368021600.0,,
202,224,1,2,1368021600.0,,
203,225,92,2,1368021600.0,,
204,226,97,2,1368021600.0,,
205,229,107,2,1368021600.0,,
206,230,48,2,1368021600.0,,
207,231,15,2,1368021600.0,,
208,232,94,2,1368021600.0,,
209,233,114,2,1368021600.0,,
210,235,86,2,1368021600.0,,
211,236,53,3,1368021600.0,,
212,237,35,2,1368021600.0,,
213,238,114,2,1368021600.0,,
214,239,47,10,1368021600.0,,
215,240,24,2,1368021600.0,,
216,241,10,2,1368021600.0,,
217,242,3,2,1368021600.0,,
218,243,46,2,1368021600.0,,
219,244,119,2,1368021600.0,,
220,245,121,3,1368021600.0,,
221,247,71,2,1368021600.0,,
222,248,35,2,1368021600.0,,
223,249,33,2,1368021600.0,,
224,250,49,2,1368021600.0,,
225,251,125,2,1368021600.0,,
226,252,121,3,1368021600.0,,
227,253,15,2,1368021600.0,,
228,254,30,2,1368021600.0,,
229,255,119,2,1368021600.0,,
230,256,96,16,1368021600.0,,
231,257,78,5,1368021600.0,204.0,
232,258,78,2,1368021600.0,,
233,259,123,16,1368021600.0,,
234,261,111,5,1368021600.0,205.0,
235,262,111,2,1368021600.0,,
236,265,117,2,1368021600.0,,
237,266,113,2,1368021600.0,,
238,267,79,2,1368021600.0,,
239,268,100,2,1368021600.0,,
240,269,129,2,1368021600.0,,
241,270,105,2,1368021600.0,,
242,271,84,2,1368021600.0,,
243,272,84,5,1368021600.0,205.0,
244,273,85,2,1368021600.0,,
245,274,85,5,1368021600.0,205.0,
246,275,123,2,1368021600.0,,
247,276,124,2,1368021600.0,,
248,277,78,2,1368021600.0,,
249,278,50,2,1368021600.0,,
250,279,42,2,1368021600.0,,
251,280,127,2,1368021600.0,,
252,282,121,2,1368021600.0,,
253,283,131,2,1368021600.0,,
254,284,115,2,1368021600.0,,
255,285,26,2,1368021600.0,,
256,286,127,2,1368021600.0,,
257,287,137,2,1368021600.0,,
258,288,94,2,1368021600.0,,
259,290,118,6,1368021600.0,,
260,291,118,3,1368021600.0,,
261,293,106,2,1368021600.0,,
262,294,136,2,1368021600.0,,
263,295,133,5,1368021600.0,80.0,
264,296,118,6,1368021600.0,,
265,297,118,3,1368021600.0,,
266,298,133,2,1368021600.0,,
267,299,80,2,1368021600.0,,
268,300,125,2,1368021600.0,,
269,301,95,5,1368021600.0,178.0,
270,302,8,2,1368021600.0,,
271,303,7,2,1368021600.0,,
272,304,118,6,1368021600.0,,
273,306,133,2,1368021600.0,,
274,307,118,6,1368021600.0,,
275,308,42,2,1368021600.0,,
276,309,126,2,1368021600.0,,
277,310,50,2,1368021600.0,,
278,311,45,2,1368021600.0,,
279,312,52,2,1368021600.0,,
280,313,79,2,1368021600.0,,
281,314,62,2,1368021600.0,,
282,315,79,2,1368021600.0,,
283,316,88,2,1368021600.0,,
284,317,55,2,1368021600.0,,
285,318,140,2,1368021600.0,,
286,319,132,2,1368021600.0,,
287,320,7,2,1368021600.0,,
288,321,8,2,1368021600.0,,
289,322,25,2,1368021600.0,,
290,323,3,16,1368021600.0,,
291,324,69,16,1368021600.0,,
292,325,62,16,1368021600.0,,
293,326,112,16,1368021600.0,,
294,327,40,16,1368021600.0,,
295,328,64,16,1368021600.0,,
296,329,57,16,1368021600.0,,
297,330,59,16,1368021600.0,,
298,331,37,16,1368021600.0,,
299,332,141,3,1368021600.0,,
300,333,62,2,1368021600.0,,
301,334,118,6,1368021600.0,,
302,335,88,2,1368021600.0,,
303,336,115,2,1368021600.0,,
304,337,11,2,1368021600.0,,
305,338,11,5,1368021600.0,205.0,
306,340,35,2,1368021600.0,,
307,341,80,2,1368021600.0,,
308,342,112,16,1368021600.0,,
309,343,126,2,1368021600.0,,
310,346,24,3,1368021600.0,,
311,347,40,2,1368021600.0,,
312,348,71,2,1368021600.0,,
313,349,45,2,1368021600.0,,
314,350,71,2,1368021600.0,,
315,351,40,2,1368021600.0,,
316,352,97,2,1368021600.0,,
317,353,39,2,1368021600.0,,
318,354,26,2,1368021600.0,,
319,355,32,2,1368021600.0,,
320,356,143,2,1368021600.0,,
321,357,32,2,1368021600.0,,
322,358,26,2,1368021600.0,,
323,359,39,2,1368021600.0,,
324,360,132,2,1368021600.0,,
325,361,76,2,1368021600.0,,
326,362,115,2,1368021600.0,,
327,365,39,2,1368021600.0,,
328,366,85,2,1368021600.0,,
329,367,145,2,1368021600.0,,
330,368,145,2,1368021600.0,,
331,369,2,2,1368021600.0,,
332,370,26,2,1368021600.0,,
333,371,80,2,1368021600.0,,
334,374,76,2,1368021600.0,,
335,375,77,2,1368021600.0,,
336,376,148,2,1368021600.0,,
337,377,73,2,1368021600.0,,
338,378,81,2,1368021600.0,,
339,379,106,2,1368021600.0,,
340,381,35,2,1368021600.0,,
341,382,24,2,1368021600.0,,
342,383,86,15,1368021600.0,,
343,384,145,2,1368021600.0,,
344,385,42,2,1368021600.0,,
345,386,45,2,1368021600.0,,
346,387,26,2,1368021600.0,,
347,388,150,2,1368021600.0,,
348,389,113,2,1368021600.0,,
349,390,133,2,1368021600.0,,
350,391,136,2,1368021600.0,,
351,392,86,15,1368021600.0,,
352,394,112,2,1368021600.0,,
353,395,85,3,1368021600.0,,
354,396,49,2,1368021600.0,,
355,397,128,2,1368021600.0,,
356,402,9,2,1368021600.0,,
357,404,92,2,1368021600.0,,
358,406,8,2,1368021600.0,,
359,407,7,2,1368021600.0,,
360,408,145,2,1368021600.0,,
361,411,45,2,1368021600.0,,
362,412,94,2,1368021600.0,,
363,413,26,2,1368021600.0,,
364,414,125,2,1368021600.0,,
365,415,152,3,1368021600.0,,
366,416,30,2,1368021600.0,,
367,418,152,10,1368021600.0,,
368,419,155,2,1368021600.0,,
369,420,155,1,1368021600.0,,
370,421,19,2,1368021600.0,,
371,423,45,2,1368021600.0,,
372,424,154,16,1368021600.0,,
373,425,126,2,1368021600.0,,
374,426,154,2,1368021600.0,,
375,427,145,2,1368021600.0,,
376,428,92,2,1368021600.0,,
377,430,156,2,1368021600.0,,
378,431,154,2,1368021600.0,,
379,432,157,2,1368021600.0,,
380,434,145,2,1368021600.0,,
381,435,39,2,1368021600.0,,
382,436,1,2,1368021600.0,,
383,437,93,2,1368021600.0,,
384,438,42,2,1368021600.0,,
385,439,29,2,1368021600.0,,
386,440,147,2,1368021600.0,,
387,441,77,2,1368021600.0,,
388,442,151,2,1368021600.0,,
389,444,146,2,1368021600.0,,
390,445,158,2,1368021600.0,,
391,450,158,2,1368021600.0,,
392,452,34,1,1368021600.0,,
393,453,20,2,1368021600.0,,
394,454,26,2,1368021600.0,,
395,455,157,2,1368021600.0,,
396,456,71,1,1368021600.0,,
397,457,158,2,1368021600.0,,
398,458,153,2,1368021600.0,,
399,459,131,2,1368021600.0,,
400,460,111,2,1368021600.0,,
401,461,121,3,1368021600.0,,
402,464,86,3,1368021600.0,,
403,465,147,6,1368021600.0,,
404,466,2,16,1368021600.0,,
405,467,81,2,1368021600.0,,
406,468,145,16,1368021600.0,,
407,469,115,16,1368021600.0,,
408,470,160,16,1368021600.0,,
409,471,167,2,1368021600.0,,
410,472,115,2,1368021600.0,,
411,473,80,2,1368021600.0,,
412,474,8,2,1368021600.0,,
413,475,167,2,1368021600.0,,
414,476,149,2,1368021600.0,,
415,477,158,2,1368021600.0,,
416,479,1,2,1368021600.0,,
417,480,158,2,1368021600.0,,
418,481,94,2,1368021600.0,,
419,482,147,6,1368021600.0,,
420,485,9,2,1368021600.0,,
421,486,173,2,1368021600.0,,
422,487,150,6,1368021600.0,,
423,488,106,2,1368021600.0,,
424,489,166,2,1368021600.0,,
425,490,165,2,1368021600.0,,
426,492,174,2,1368021600.0,,
427,494,158,2,1368021600.0,,
428,495,173,2,1368021600.0,,
429,496,166,2,1368021600.0,,
430,498,157,5,1368021600.0,7.0,
431,499,153,2,1368021600.0,,
432,500,20,2,1368021600.0,,
433,501,76,2,1368021600.0,,
434,502,176,6,1368021600.0,,
435,503,40,5,1368021600.0,152.0,
436,505,145,5,1368021600.0,152.0,
437,506,106,5,1368021600.0,152.0,
438,507,85,5,1368021600.0,152.0,
439,509,15,5,1368021600.0,152.0,
440,510,92,5,1368021600.0,152.0,
441,511,46,5,1368021600.0,152.0,
442,512,176,10,1368021600.0,,
443,513,150,6,1368021600.0,,
444,514,147,6,1368021600.0,,
445,515,150,6,1368021600.0,,
446,516,173,2,1368021600.0,,
447,517,173,1,1368021600.0,,
448,518,2,1,1368021600.0,,
449,520,3,2,1368021600.0,,
450,521,173,2,1368021600.0,,
451,523,166,2,1368108000.0,,
452,524,150,3,1368108000.0,,
453,525,115,2,1368108000.0,,
454,526,94,2,1368108000.0,,
455,527,147,6,1368108000.0,,
456,528,150,6,1368108000.0,,
457,530,150,6,1368108000.0,,
458,531,150,3,1368108000.0,,
459,532,75,2,1368108000.0,,
460,533,171,2,1368108000.0,,
461,534,171,2,1368108000.0,,
462,535,178,2,1368108000.0,,
463,536,147,6,1368108000.0,,
464,537,147,3,1368108000.0,,
465,538,121,10,1368108000.0,,
466,539,77,2,1368108000.0,,
467,540,81,2,1368108000.0,,
468,544,149,1,1368108000.0,,
469,545,181,2,1368108000.0,,
470,546,127,2,1368108000.0,,
471,547,9,3,1368108000.0,,
472,549,165,2,1368108000.0,,
473,550,113,2,1368108000.0,,
474,551,112,2,1368108000.0,,
475,552,182,2,1368108000.0,,
476,555,105,3,1368108000.0,,
477,556,180,1,1368108000.0,,
478,557,180,2,1368108000.0,,
479,558,30,2,1368108000.0,,
480,559,30,1,1368108000.0,,
481,560,155,2,1368108000.0,,
482,561,182,2,1368108000.0,,
483,562,42,2,1368108000.0,,
484,563,45,2,1368108000.0,,
485,564,131,2,1368108000.0,,
486,565,1,2,1368108000.0,,
487,567,185,2,1368108000.0,,
488,568,188,2,1368108000.0,,
489,569,188,5,1368108000.0,7.0,
490,570,133,5,1368108000.0,7.0,
491,571,133,2,1368108000.0,,
492,573,93,5,1368108000.0,241.0,
493,574,29,5,1368108000.0,241.0,
494,576,2,2,1368108000.0,,
495,577,139,2,1368108000.0,,
496,580,187,2,1368108000.0,,
497,581,94,2,1368108000.0,,
498,582,194,2,1368108000.0,,
499,583,71,2,1368108000.0,,
500,584,40,2,1368108000.0,,
501,585,192,2,1368108000.0,,
502,586,26,2,1368108000.0,,
503,587,194,1,1368108000.0,,
504,588,194,2,1368108000.0,,
505,589,109,16,1368108000.0,,
506,590,194,2,1368108000.0,,
507,591,191,2,1368108000.0,,
508,592,153,2,1368108000.0,,
509,593,183,2,1368108000.0,,
510,594,115,2,1368108000.0,,
511,595,196,2,1368108000.0,,
512,596,196,2,1368108000.0,,
513,597,195,2,1368108000.0,,
514,598,6,2,1368108000.0,,
515,599,18,2,1368108000.0,,
516,600,192,2,1368108000.0,,
517,601,196,16,1368108000.0,,
518,602,26,2,1368108000.0,,
519,603,194,2,1368108000.0,,
520,604,193,2,1368108000.0,,
521,605,28,2,1368108000.0,,
522,606,192,2,1368108000.0,,
523,607,191,2,1368108000.0,,
524,609,150,3,1368108000.0,,
525,611,197,2,1368108000.0,,
526,612,181,2,1368108000.0,,
527,613,197,2,1368108000.0,,
528,614,143,2,1368108000.0,,
529,617,181,2,1368108000.0,,
530,619,1,2,1368108000.0,,
531,620,1,5,1368108000.0,249.0,
532,621,190,2,1368108000.0,,
533,622,175,2,1368108000.0,,
534,623,177,2,1368108000.0,,
535,624,198,2,1368108000.0,,
536,625,11,2,1368108000.0,,
537,626,21,2,1368108000.0,,
538,627,200,3,1368108000.0,,
539,628,201,3,1368108000.0,,
540,629,197,2,1368108000.0,,
541,630,106,2,1368108000.0,,
542,631,28,2,1368108000.0,,
543,632,193,2,1368108000.0,,
544,634,192,2,1368108000.0,,
545,635,201,15,1368108000.0,,
546,636,226,16,1368108000.0,,
547,637,232,16,1368108000.0,,
548,638,208,16,1368108000.0,,
549,639,206,16,1368108000.0,,
550,640,202,2,1368108000.0,,
551,641,83,16,1368108000.0,,
552,642,39,16,1368108000.0,,
553,643,230,16,1368108000.0,,
554,644,224,16,1368108000.0,,
555,645,200,15,1368108000.0,,
556,646,237,2,1368108000.0,,
557,647,237,1,1368108000.0,,
558,648,201,3,1368108000.0,,
559,649,201,6,1368108000.0,,
560,650,87,1,1368194400.0,,
561,652,138,2,1368194400.0,,
562,653,137,2,1368194400.0,,
563,654,242,2,1368194400.0,,
564,655,158,2,1368194400.0,,
565,656,237,2,1368194400.0,,
566,657,200,16,1368194400.0,,
567,658,201,6,1368194400.0,,
568,659,199,2,1368194400.0,,
569,660,245,2,1368194400.0,,
570,671,248,2,1368194400.0,,
571,673,201,3,1368194400.0,,
572,674,246,2,1368194400.0,,
573,675,166,2,1368194400.0,,
574,676,204,2,1368194400.0,,
575,677,140,2,1368194400.0,,
576,678,201,6,1368194400.0,,
577,679,91,2,1368194400.0,,
578,680,138,2,1368194400.0,,
579,681,137,2,1368194400.0,,
580,682,77,2,1368194400.0,,
581,683,190,2,1368194400.0,,
582,684,196,2,1368194400.0,,
583,685,243,2,1368194400.0,,
584,686,199,2,1368194400.0,,
585,687,201,6,1368194400.0,,
586,688,250,2,1368194400.0,,
587,689,251,2,1368194400.0,,
588,690,246,2,1368194400.0,,
589,691,39,2,1368194400.0,,
590,692,32,2,1368194400.0,,
591,693,201,6,1368194400.0,,
592,695,237,2,1368194400.0,,
593,696,184,2,1368194400.0,,
594,697,157,2,1368194400.0,,
595,698,252,2,1368194400.0,,
596,699,243,2,1368194400.0,,
597,700,193,2,1368194400.0,,
598,701,157,2,1368280800.0,,
599,702,127,2,1368280800.0,,
600,703,18,2,1368280800.0,,
601,704,204,2,1368280800.0,,
602,705,177,2,1368280800.0,,
603,706,78,2,1368280800.0,,
604,707,80,2,1368280800.0,,
605,708,138,2,1368280800.0,,
606,709,5,2,1368280800.0,,
607,712,137,2,1368280800.0,,
608,717,251,2,1368280800.0,,
609,718,249,2,1368280800.0,,
610,720,167,2,1368280800.0,,
611,721,254,16,1368280800.0,,
612,722,257,2,1368280800.0,,
613,723,178,2,1368280800.0,,
614,724,253,2,1368280800.0,,
615,725,245,2,1368280800.0,,
616,726,26,2,1368280800.0,,
617,727,145,2,1368280800.0,,
618,728,181,2,1368280800.0,,
619,729,263,2,1368280800.0,,
620,730,29,2,1368280800.0,,
621,731,259,2,1368280800.0,,
622,733,266,2,1368280800.0,,
623,734,1,2,1368280800.0,,
624,735,273,2,1368280800.0,,
625,736,272,2,1368280800.0,,
626,737,246,2,1368280800.0,,
627,738,245,2,1368280800.0,,
628,739,274,2,1368280800.0,,
629,740,274,1,1368280800.0,,
630,741,269,2,1368280800.0,,
631,742,266,2,1368280800.0,,
632,743,272,2,1368280800.0,,
633,744,256,2,1368280800.0,,
634,745,268,2,1368280800.0,,
635,748,273,2,1368280800.0,,
636,749,273,1,1368280800.0,,
637,750,272,2,1368280800.0,,
638,751,275,2,1368280800.0,,
639,752,200,2,1368280800.0,,
640,753,24,2,1368280800.0,,
641,754,128,2,1368280800.0,,
642,755,24,2,1368280800.0,,
643,756,266,2,1368280800.0,,
644,757,273,2,1368280800.0,,
645,758,274,2,1368280800.0,,
646,759,269,2,1368280800.0,,
647,760,95,2,1368280800.0,,
648,761,140,2,1368280800.0,,
649,762,99,2,1368280800.0,,
650,763,283,2,1368280800.0,,
651,764,266,2,1368280800.0,,
652,766,251,2,1368280800.0,,
653,767,249,2,1368280800.0,,
654,768,274,2,1368280800.0,,
655,769,269,2,1368280800.0,,
656,770,273,2,1368280800.0,,
657,771,148,2,1368280800.0,,
658,776,92,2,1368280800.0,,
659,777,237,2,1368280800.0,,
660,778,286,2,1368280800.0,,
661,779,283,2,1368280800.0,,
662,780,110,2,1368280800.0,,
663,783,92,2,1368280800.0,,
664,785,86,3,1368280800.0,,
665,786,147,3,1368280800.0,,
666,787,137,2,1368280800.0,,
667,788,54,2,1368280800.0,,
668,789,97,2,1368280800.0,,
669,790,183,2,1368280800.0,,
670,791,297,2,1368280800.0,,
671,792,274,2,1368280800.0,,
672,793,284,2,1368280800.0,,
673,794,299,2,1368280800.0,,
674,795,294,2,1368280800.0,,
675,796,300,2,1368280800.0,,
676,797,125,2,1368280800.0,,
677,798,78,2,1368280800.0,,
678,799,273,2,1368280800.0,,
679,800,299,2,1368280800.0,,
680,801,298,2,1368280800.0,,
681,802,302,16,1368280800.0,,
682,803,301,2,1368280800.0,,
683,804,296,2,1368280800.0,,
684,805,294,2,1368280800.0,,
685,806,255,2,1368280800.0,,
686,807,304,2,1368280800.0,,
687,808,269,2,1368280800.0,,
688,812,296,2,1368280800.0,,
689,814,294,2,1368280800.0,,
690,815,273,2,1368280800.0,,
691,816,295,2,1368280800.0,,
692,817,305,2,1368280800.0,,
693,818,297,5,1368280800.0,152.0,
694,819,273,2,1368280800.0,,
695,820,294,2,1368280800.0,,
696,821,125,2,1368280800.0,,
697,822,300,2,1368280800.0,,
698,823,271,2,1368280800.0,,
699,824,261,2,1368280800.0,,
700,825,246,2,1368280800.0,,
701,826,196,2,1368280800.0,,
702,827,255,2,1368280800.0,,
703,828,53,2,1368280800.0,,
704,829,9,2,1368280800.0,,
705,830,12,2,1368280800.0,,
706,831,172,2,1368280800.0,,
707,832,22,2,1368280800.0,,
708,833,203,2,1368280800.0,,
709,834,65,2,1368280800.0,,
710,835,168,2,1368280800.0,,
711,836,42,2,1368280800.0,,
712,837,46,2,1368280800.0,,
713,838,81,2,1368280800.0,,
714,839,73,2,1368280800.0,,
715,840,306,2,1368367200.0,,
716,841,283,2,1368367200.0,,
717,842,293,2,1368367200.0,,
718,843,266,2,1368367200.0,,
719,844,273,2,1368367200.0,,
720,845,306,2,1368367200.0,,
721,846,286,2,1368367200.0,,
722,847,308,2,1368367200.0,,
723,848,251,1,1368367200.0,,
724,849,45,2,1368367200.0,,
725,850,50,2,1368367200.0,,
726,851,299,2,1368367200.0,,
727,852,298,2,1368367200.0,,
728,853,293,2,1368367200.0,,
729,854,307,2,1368367200.0,,
730,855,292,2,1368367200.0,,
731,856,265,2,1368367200.0,,
732,857,263,2,1368367200.0,,
733,858,295,2,1368367200.0,,
734,859,295,5,1368367200.0,7.0,
735,860,158,16,1368367200.0,,
736,861,304,2,1368367200.0,,
737,862,293,2,1368367200.0,,
738,863,307,2,1368367200.0,,
739,864,153,2,1368367200.0,,
740,865,183,2,1368367200.0,,
741,866,273,2,1368367200.0,,
742,867,294,2,1368367200.0,,
743,868,309,2,1368367200.0,,
744,869,284,2,1368367200.0,,
745,870,284,5,1368367200.0,152.0,
746,871,280,16,1368367200.0,,
747,872,272,16,1368367200.0,,
748,873,160,16,1368367200.0,,
749,874,282,16,1368367200.0,,
750,875,290,16,1368367200.0,,
751,876,195,15,1368367200.0,,
752,877,311,2,1368367200.0,,
753,878,187,2,1368367200.0,,
754,879,77,2,1368367200.0,,
755,880,311,2,1368367200.0,,
756,881,158,2,1368367200.0,,
757,882,306,2,1368367200.0,,
758,883,97,2,1368367200.0,,
759,884,70,2,1368367200.0,,
760,885,313,2,1368367200.0,,
761,886,26,2,1368367200.0,,
762,887,78,2,1368367200.0,,
763,888,313,2,1368367200.0,,
764,889,318,2,1368367200.0,,
765,890,317,2,1368367200.0,,
766,891,303,2,1368367200.0,,
767,892,295,2,1368367200.0,,
768,893,125,2,1368367200.0,,
769,894,294,2,1368367200.0,,
770,895,247,2,1368367200.0,,
771,896,321,2,1368367200.0,,
772,897,319,2,1368367200.0,,
773,898,273,2,1368367200.0,,
774,899,319,2,1368367200.0,,
775,901,115,2,1368367200.0,,
776,902,303,2,1368367200.0,,
777,903,276,2,1368367200.0,,
778,904,318,2,1368367200.0,,
779,905,313,2,1368367200.0,,
780,906,316,2,1368367200.0,,
781,907,188,2,1368367200.0,,
782,908,78,2,1368367200.0,,
783,909,321,2,1368367200.0,,
784,910,180,16,1368367200.0,,
785,911,308,2,1368367200.0,,
786,912,312,2,1368367200.0,,
787,913,311,3,1368367200.0,,
788,916,325,2,1368367200.0,,
789,917,319,1,1368367200.0,,
790,918,319,2,1368367200.0,,
791,919,323,2,1368367200.0,,
792,920,326,2,1368367200.0,,
793,921,323,5,1368367200.0,7.0,
794,922,322,5,1368367200.0,7.0,
795,923,322,2,1368367200.0,,
796,924,323,2,1368367200.0,,
797,925,326,2,1368367200.0,,
798,926,318,2,1368367200.0,,
799,927,324,2,1368367200.0,,
800,928,322,2,1368367200.0,,
801,929,284,2,1368367200.0,,
802,930,19,2,1368367200.0,,
803,931,306,2,1368367200.0,,
804,932,295,2,1368367200.0,,
805,933,312,2,1368367200.0,,
806,934,283,3,1368367200.0,,
807,936,326,2,1368367200.0,,
808,938,322,16,1368367200.0,,
809,939,195,15,1368367200.0,,
810,940,294,16,1368367200.0,,
811,941,136,1,1368367200.0,,
812,942,133,2,1368367200.0,,
813,943,133,5,1368367200.0,102.0,
814,944,136,2,1368367200.0,,
